<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
INDUSDX;D;20190111;000000;95.0700000;95.3650000;94.7800000;95.2500000;20910
INDUSDX;D;20190113;000000;95.2250000;95.2950000;95.2250000;95.2900000;130
INDUSDX;D;20190114;000000;95.2900000;95.3250000;95.0800000;95.2050000;15865
INDUSDX;D;20190115;000000;95.1550000;95.8950000;95.0700000;95.5600000;28590
INDUSDX;D;20190116;000000;95.5500000;95.7950000;95.4800000;95.7500000;14450
INDUSDX;D;20190117;000000;95.7100000;95.9250000;95.6250000;95.7150000;17239
INDUSDX;D;20190118;000000;95.7200000;95.7700000;95.6800000;95.7600000;1513
INDUSDX;D;20190206;000000;95.8750000;96.1850000;95.8750000;96.1550000;10024
INDUSDX;D;20190207;000000;96.1550000;96.4550000;96.1550000;96.3400000;15627
INDUSDX;D;20190208;000000;96.3350000;96.4900000;96.2350000;96.4200000;12421
INDUSDX;D;20190210;000000;96.4300000;96.4550000;96.4300000;96.4300000;87
INDUSDX;D;20190211;000000;96.4200000;96.9150000;96.4100000;96.8750000;17594
INDUSDX;D;20190212;000000;96.8700000;97.0000000;96.4450000;96.5400000;18489
INDUSDX;D;20190213;000000;96.5300000;96.9950000;96.4400000;96.9850000;18204
INDUSDX;D;20190214;000000;97.0000000;97.1200000;96.7700000;96.8350000;23552
INDUSDX;D;20190215;000000;96.8700000;97.2300000;96.6600000;96.7450000;18407
INDUSDX;D;20190217;000000;96.7700000;96.7700000;96.7300000;96.7400000;71
INDUSDX;D;20190218;000000;96.7250000;96.7400000;96.4850000;96.7400000;6223
INDUSDX;D;20190219;000000;96.6650000;96.9300000;96.2500000;96.3700000;19941
INDUSDX;D;20190220;000000;96.3350000;96.4950000;96.1200000;96.4100000;18482
INDUSDX;D;20190221;000000;96.3550000;96.5400000;96.2100000;96.4900000;17670
INDUSDX;D;20190222;000000;96.4650000;96.6500000;96.2800000;96.4000000;10194
INDUSDX;D;20190224;000000;96.3800000;96.4000000;96.3450000;96.3450000;127
INDUSDX;D;20190225;000000;96.3550000;96.4700000;96.1800000;96.2900000;10826
INDUSDX;D;20190226;000000;96.2550000;96.3450000;95.8100000;95.9200000;19037
INDUSDX;D;20190227;000000;95.9150000;96.0700000;95.7550000;96.0450000;13076
INDUSDX;D;20190228;000000;96.0050000;96.1950000;95.7150000;96.1000000;22164
INDUSDX;D;20190301;000000;96.1650000;96.4750000;95.9600000;96.3950000;29057
INDUSDX;D;20190303;000000;96.2950000;96.3000000;96.2550000;96.2950000;213
INDUSDX;D;20190304;000000;96.2950000;96.7450000;96.2950000;96.5500000;15743
INDUSDX;D;20190305;000000;96.6150000;96.9500000;96.5850000;96.7700000;14253
INDUSDX;D;20190306;000000;96.8300000;96.9400000;96.7050000;96.8050000;14526
INDUSDX;D;20190307;000000;96.7850000;97.6650000;96.7650000;97.5750000;24211
INDUSDX;D;20190308;000000;97.5500000;97.5950000;97.1800000;97.3550000;23633
INDUSDX;D;20190310;000000;97.3500000;97.3750000;97.3100000;97.3500000;72
INDUSDX;D;20190311;000000;97.3450000;97.4100000;97.1150000;97.1200000;9792
INDUSDX;D;20190312;000000;97.0000000;97.2450000;96.8000000;96.9650000;22545
INDUSDX;D;20190313;000000;96.9750000;96.9850000;96.3450000;96.4450000;14602
INDUSDX;D;20190314;000000;96.4800000;96.8050000;96.4750000;96.7500000;5754
INDUSDX;D;20190315;000000;96.7200000;96.7750000;96.4750000;96.5600000;3548
INDUSDX;D;20190317;000000;95.9950000;96.0450000;95.9850000;96.0450000;121
INDUSDX;D;20190318;000000;96.0400000;96.0900000;95.8300000;95.9600000;7823
INDUSDX;D;20190319;000000;95.9700000;95.9750000;95.7300000;95.8350000;9520
INDUSDX;D;20190320;000000;95.8400000;96.0300000;95.1700000;95.4400000;24949
INDUSDX;D;20190321;000000;95.3800000;96.1250000;95.2950000;95.8550000;28794
INDUSDX;D;20190322;000000;95.8400000;96.2900000;95.6950000;96.1150000;20721
INDUSDX;D;20190324;000000;96.1450000;96.1550000;96.1150000;96.1400000;154
INDUSDX;D;20190325;000000;96.1550000;96.1900000;95.8950000;96.0250000;11513
INDUSDX;D;20190326;000000;95.9900000;96.3350000;95.9400000;96.3000000;10823
INDUSDX;D;20190327;000000;96.2500000;96.4900000;96.1900000;96.4700000;11322
INDUSDX;D;20190328;000000;96.4850000;96.8550000;96.3600000;96.8050000;20720
INDUSDX;D;20190329;000000;96.7650000;96.9100000;96.5650000;96.8150000;15891
INDUSDX;D;20190331;000000;96.7950000;96.8050000;96.7700000;96.8000000;152
INDUSDX;D;20190401;000000;96.8000000;96.8700000;96.5800000;96.8150000;12992
INDUSDX;D;20190402;000000;96.8950000;97.0950000;96.8250000;96.8650000;13973
INDUSDX;D;20190403;000000;96.8850000;96.8900000;96.5250000;96.7100000;10670
INDUSDX;D;20190404;000000;96.6200000;96.9450000;96.6100000;96.9300000;16208
INDUSDX;D;20190405;000000;96.9200000;97.0750000;96.7000000;96.9800000;10235
INDUSDX;D;20190407;000000;97.0000000;97.0200000;96.9700000;96.9850000;55
INDUSDX;D;20190408;000000;96.9800000;97.0000000;96.5750000;96.6650000;11135
INDUSDX;D;20190409;000000;96.6750000;96.7000000;96.4600000;96.6150000;8768
INDUSDX;D;20190410;000000;96.6000000;96.8400000;96.4050000;96.5100000;13580
INDUSDX;D;20190411;000000;96.5250000;96.8600000;96.5000000;96.8500000;10043
INDUSDX;D;20190412;000000;96.8000000;96.8150000;96.3650000;96.5550000;15983
INDUSDX;D;20190414;000000;96.5800000;96.5800000;96.5300000;96.5350000;45
INDUSDX;D;20190415;000000;96.5450000;96.5750000;96.4050000;96.5600000;8203
INDUSDX;D;20190416;000000;96.5450000;96.7300000;96.5000000;96.7300000;14623
INDUSDX;D;20190417;000000;96.7300000;96.7850000;96.4600000;96.6600000;10466
INDUSDX;D;20190418;000000;96.6950000;97.2900000;96.6200000;97.1200000;16746
INDUSDX;D;20190421;000000;97.0850000;97.1000000;97.0200000;97.0550000;186
INDUSDX;D;20190422;000000;97.0550000;97.0850000;96.9200000;96.9500000;6041
INDUSDX;D;20190423;000000;96.9700000;97.4600000;96.9550000;97.2550000;12171
INDUSDX;D;20190424;000000;97.2650000;97.8800000;97.2650000;97.8050000;19967
INDUSDX;D;20190425;000000;97.8000000;98.0550000;97.7150000;97.8850000;16624
INDUSDX;D;20190426;000000;97.8800000;98.0850000;97.5600000;97.7850000;14677
INDUSDX;D;20190428;000000;97.7500000;97.7850000;97.7500000;97.7650000;87
INDUSDX;D;20190429;000000;97.7650000;97.8400000;97.5450000;97.5750000;8331
INDUSDX;D;20190430;000000;97.5750000;97.6250000;97.1700000;97.2250000;16333
INDUSDX;D;20190501;000000;97.2300000;97.4600000;96.8700000;97.3700000;17552
INDUSDX;D;20190502;000000;97.3550000;97.5950000;97.2550000;97.5800000;14368
INDUSDX;D;20190503;000000;97.5750000;97.8650000;97.1850000;97.2000000;12931
INDUSDX;D;20190505;000000;97.3350000;97.3350000;97.2250000;97.2250000;250
INDUSDX;D;20190506;000000;97.2500000;97.4650000;97.2300000;97.3050000;8979
INDUSDX;D;20190507;000000;97.2850000;97.5100000;97.1350000;97.3000000;17011
INDUSDX;D;20190508;000000;97.3450000;97.4400000;97.1800000;97.3700000;12840
INDUSDX;D;20190509;000000;97.3700000;97.4900000;97.0100000;97.2800000;17325
INDUSDX;D;20190510;000000;97.2450000;97.2450000;96.9050000;97.1050000;14200
INDUSDX;D;20190512;000000;97.1100000;97.1100000;97.0600000;97.1000000;36
INDUSDX;D;20190513;000000;97.1000000;97.1950000;96.8100000;97.1950000;16937
INDUSDX;D;20190514;000000;97.1150000;97.3600000;97.0750000;97.3550000;8995
INDUSDX;D;20190515;000000;97.3450000;97.5150000;97.2400000;97.4050000;13636
INDUSDX;D;20190516;000000;97.3550000;97.7150000;97.2650000;97.6400000;12120
INDUSDX;D;20190517;000000;97.6650000;97.8600000;97.5900000;97.8500000;8629
INDUSDX;D;20190519;000000;97.8450000;97.8450000;97.7800000;97.8000000;193
INDUSDX;D;20190520;000000;97.8000000;97.8750000;97.7200000;97.7750000;6932
INDUSDX;D;20190521;000000;97.7900000;97.9750000;97.6350000;97.8600000;14709
INDUSDX;D;20190522;000000;97.8700000;97.9700000;97.7300000;97.9500000;7524
INDUSDX;D;20190523;000000;97.9500000;98.2600000;97.6650000;97.7250000;18208
INDUSDX;D;20190524;000000;97.7200000;97.7750000;97.4100000;97.4450000;9763
INDUSDX;D;20190526;000000;97.4300000;97.4450000;97.4300000;97.4450000;22
INDUSDX;D;20190527;000000;97.4450000;97.6650000;97.4200000;97.4770000;2908
INDUSDX;D;20190528;000000;97.6050000;97.8650000;97.5700000;97.8450000;13133
INDUSDX;D;20190529;000000;97.7950000;98.1000000;97.7500000;98.0750000;12297
INDUSDX;D;20190530;000000;98.0400000;98.1950000;98.0000000;98.1050000;7333
INDUSDX;D;20190531;000000;98.0850000;98.0850000;97.6300000;97.6500000;19004
INDUSDX;D;20190602;000000;97.7000000;97.7000000;97.6300000;97.6550000;169
INDUSDX;D;20190603;000000;97.6500000;97.7200000;97.0150000;97.1400000;28259
INDUSDX;D;20190604;000000;97.1350000;97.2750000;96.9000000;97.0850000;25242
INDUSDX;D;20190605;000000;97.0550000;97.3050000;96.6550000;97.2900000;24699
INDUSDX;D;20190606;000000;97.2650000;97.3900000;96.7200000;96.9900000;27204
INDUSDX;D;20190607;000000;96.9650000;97.1300000;96.4050000;96.5100000;28637
INDUSDX;D;20190609;000000;96.5800000;96.6750000;96.5750000;96.6700000;304
INDUSDX;D;20190610;000000;96.6700000;96.8950000;96.6250000;96.7650000;16363
INDUSDX;D;20190611;000000;96.7000000;96.8600000;96.6050000;96.6500000;13132
INDUSDX;D;20190612;000000;96.6700000;96.9900000;96.5450000;96.9500000;18199
INDUSDX;D;20190613;000000;96.9400000;97.0750000;96.8600000;96.9000000;7226
INDUSDX;D;20190614;000000;97.0150000;97.5800000;96.9400000;97.5650000;12104
INDUSDX;D;20190616;000000;97.0550000;97.0550000;97.0000000;97.0100000;119
INDUSDX;D;20190617;000000;97.0100000;97.0950000;96.8200000;97.0700000;9803
INDUSDX;D;20190618;000000;97.0200000;97.2650000;96.8850000;97.1700000;21671
INDUSDX;D;20190619;000000;97.1650000;97.2050000;96.5150000;96.7250000;27041
INDUSDX;D;20190620;000000;96.6950000;96.7050000;96.0450000;96.1500000;25915
INDUSDX;D;20190621;000000;96.1400000;96.2350000;95.6450000;95.6900000;30498
INDUSDX;D;20190623;000000;95.6700000;95.7150000;95.6500000;95.6700000;217
INDUSDX;D;20190624;000000;95.6750000;95.7150000;95.4650000;95.5000000;22338
INDUSDX;D;20190625;000000;95.5000000;95.8750000;95.3650000;95.6700000;22969
INDUSDX;D;20190626;000000;95.6800000;95.8500000;95.5650000;95.7250000;13231
INDUSDX;D;20190627;000000;95.7050000;95.9200000;95.6700000;95.7400000;10506
INDUSDX;D;20190628;000000;95.7400000;95.8450000;95.5600000;95.7250000;14486
INDUSDX;D;20190630;000000;95.7750000;95.8450000;95.7750000;95.8400000;144
INDUSDX;D;20190701;000000;95.8150000;96.4250000;95.7950000;96.3700000;20343
INDUSDX;D;20190702;000000;96.3700000;96.4550000;96.1500000;96.3150000;12125
INDUSDX;D;20190703;000000;96.2700000;96.4350000;96.1200000;96.3600000;9117
INDUSDX;D;20190704;000000;96.2900000;96.3900000;96.2350000;96.3500000;3025
INDUSDX;D;20190705;000000;96.3150000;97.0400000;96.3150000;96.8400000;24409
INDUSDX;D;20190707;000000;96.8400000;96.8650000;96.8150000;96.8350000;142
INDUSDX;D;20190708;000000;96.8300000;97.0150000;96.7650000;96.9800000;10312
INDUSDX;D;20190709;000000;96.9800000;97.1950000;96.9700000;97.0950000;9711
INDUSDX;D;20190710;000000;97.1550000;97.1650000;96.6400000;96.7050000;17671
INDUSDX;D;20190711;000000;96.6750000;96.7750000;96.4150000;96.7400000;15522
INDUSDX;D;20190712;000000;96.7350000;96.7350000;96.4050000;96.4050000;9967
INDUSDX;D;20190714;000000;96.4500000;96.4500000;96.4000000;96.4300000;174
INDUSDX;D;20190715;000000;96.4300000;96.5950000;96.3750000;96.5700000;8416
INDUSDX;D;20190716;000000;96.5700000;97.0800000;96.5400000;97.0300000;21766
INDUSDX;D;20190717;000000;97.0300000;97.1000000;96.8000000;96.8700000;13956
INDUSDX;D;20190718;000000;96.8550000;96.9300000;96.3200000;96.3450000;22171
INDUSDX;D;20190719;000000;96.4650000;96.9750000;96.4150000;96.8400000;21034
INDUSDX;D;20190721;000000;96.7850000;96.8350000;96.7850000;96.8350000;17
INDUSDX;D;20190722;000000;96.8250000;96.9850000;96.8000000;96.9750000;6884
INDUSDX;D;20190723;000000;97.0050000;97.4600000;96.9850000;97.4200000;22685
INDUSDX;D;20190724;000000;97.4350000;97.5700000;97.2600000;97.3950000;14253
INDUSDX;D;20190725;000000;97.4150000;97.6500000;97.2200000;97.5050000;24016
INDUSDX;D;20190726;000000;97.5350000;97.8350000;97.5050000;97.7150000;11692
INDUSDX;D;20190728;000000;97.7200000;97.7700000;97.7100000;97.7100000;102
INDUSDX;D;20190729;000000;97.7050000;97.9050000;97.6400000;97.7850000;9179
INDUSDX;D;20190730;000000;97.8400000;97.9600000;97.7650000;97.8300000;9335
INDUSDX;D;20190731;000000;97.8050000;98.4450000;97.7550000;98.2580000;19192
INDUSDX;D;20190801;000000;98.3650000;98.7000000;98.0400000;98.1440000;22960
INDUSDX;D;20190802;000000;98.1900000;98.2250000;97.8150000;97.8850000;17796
INDUSDX;D;20190804;000000;97.8520000;97.9300000;97.8520000;97.9100000;118
INDUSDX;D;20190805;000000;97.9100000;97.9100000;97.1900000;97.3080000;25876
INDUSDX;D;20190806;000000;97.0800000;97.5650000;96.9800000;97.4170000;20139
INDUSDX;D;20190807;000000;97.3700000;97.5350000;97.1150000;97.3450000;14863
INDUSDX;D;20190808;000000;97.4200000;97.5650000;97.2250000;97.5100000;15447
INDUSDX;D;20190809;000000;97.4050000;97.4650000;97.1750000;97.3650000;15224
INDUSDX;D;20190811;000000;97.3700000;97.3900000;97.3600000;97.3600000;25
INDUSDX;D;20190812;000000;97.3550000;97.5500000;97.1300000;97.2100000;13060
INDUSDX;D;20190813;000000;97.2200000;97.6900000;97.1250000;97.6900000;23595
INDUSDX;D;20190814;000000;97.6100000;97.8950000;97.5000000;97.8200000;15042
INDUSDX;D;20190815;000000;97.8150000;98.0950000;97.6800000;97.9600000;16162
INDUSDX;D;20190816;000000;98.0050000;98.2050000;97.9650000;98.0000000;9841
INDUSDX;D;20190818;000000;98.0600000;98.0750000;98.0050000;98.0350000;325
INDUSDX;D;20190819;000000;98.0550000;98.2700000;98.0100000;98.2600000;8904
INDUSDX;D;20190820;000000;98.2400000;98.3350000;97.9900000;98.0500000;11235
INDUSDX;D;20190821;000000;98.0750000;98.2050000;98.0000000;98.1950000;8282
INDUSDX;D;20190822;000000;98.1550000;98.2900000;97.9650000;98.0850000;13276
INDUSDX;D;20190823;000000;98.0950000;98.3500000;97.4550000;97.5700000;24657
INDUSDX;D;20190825;000000;97.4600000;97.5050000;97.3700000;97.4500000;907
INDUSDX;D;20190826;000000;97.4650000;97.9950000;97.4650000;97.9700000;17756
INDUSDX;D;20190827;000000;97.9150000;97.9600000;97.7650000;97.9150000;9600
INDUSDX;D;20190828;000000;97.9400000;98.1800000;97.9200000;98.1600000;10282
INDUSDX;D;20190829;000000;98.1350000;98.4850000;98.1000000;98.4050000;17826
INDUSDX;D;20190830;000000;98.3550000;98.9700000;98.3450000;98.7500000;19749
INDUSDX;D;20190901;000000;98.7950000;98.7950000;98.7150000;98.7500000;165
INDUSDX;D;20190902;000000;98.7500000;99.0850000;98.7400000;98.8600000;8130
INDUSDX;D;20190903;000000;99.0100000;99.3300000;98.8650000;98.9450000;19936
INDUSDX;D;20190904;000000;98.8900000;98.9150000;98.3400000;98.3650000;18553
INDUSDX;D;20190905;000000;98.3500000;98.5150000;98.0350000;98.3400000;15884
INDUSDX;D;20190906;000000;98.4000000;98.4800000;98.1400000;98.3950000;14028
INDUSDX;D;20190908;000000;98.3950000;98.4200000;98.3950000;98.4000000;65
INDUSDX;D;20190909;000000;98.4050000;98.4750000;98.1050000;98.2800000;12318
INDUSDX;D;20190910;000000;98.3000000;98.4400000;98.1350000;98.1350000;9795
INDUSDX;D;20190911;000000;98.3050000;98.7300000;98.2800000;98.6200000;13531
INDUSDX;D;20190912;000000;98.6200000;99.1050000;98.1900000;98.3300000;13465
INDUSDX;D;20190913;000000;98.4200000;98.4350000;98.0000000;98.2250000;4196
INDUSDX;D;20190915;000000;97.7250000;97.7250000;97.6550000;97.6550000;230
INDUSDX;D;20190916;000000;97.6550000;98.2790000;97.6150000;98.1800000;13297
INDUSDX;D;20190917;000000;98.2200000;98.2900000;97.7350000;97.7700000;12345
INDUSDX;D;20190918;000000;97.7500000;98.2700000;97.7500000;98.1200000;13933
INDUSDX;D;20190919;000000;98.1500000;98.2100000;97.7750000;97.9350000;12896
INDUSDX;D;20190920;000000;97.9350000;98.2500000;97.7350000;98.0850000;13511
INDUSDX;D;20190922;000000;98.1450000;98.1450000;98.1000000;98.1100000;118
INDUSDX;D;20190923;000000;98.1100000;98.4550000;98.0700000;98.2500000;13095
INDUSDX;D;20190924;000000;98.2750000;98.3200000;97.8800000;97.9100000;13872
INDUSDX;D;20190925;000000;97.9900000;98.6900000;97.9650000;98.6500000;16891
INDUSDX;D;20190926;000000;98.5950000;98.9150000;98.4500000;98.8300000;13058
INDUSDX;D;20190927;000000;98.8050000;98.9550000;98.6400000;98.7750000;9529
INDUSDX;D;20190929;000000;98.7700000;98.8000000;98.7350000;98.7400000;30
INDUSDX;D;20190930;000000;98.7500000;99.1150000;98.7100000;99.0600000;13501
INDUSDX;D;20191001;000000;99.0350000;99.3050000;98.7050000;98.7900000;20020
INDUSDX;D;20191002;000000;98.7950000;99.0800000;98.6200000;98.7150000;13304
INDUSDX;D;20191003;000000;98.6900000;98.8750000;98.3000000;98.6850000;14699
INDUSDX;D;20191004;000000;98.5600000;98.6900000;98.3400000;98.4950000;10508
INDUSDX;D;20191006;000000;98.5200000;98.5300000;98.4750000;98.4900000;76
INDUSDX;D;20191007;000000;98.5000000;98.7050000;98.4250000;98.6550000;8696
INDUSDX;D;20191008;000000;98.6650000;98.9550000;98.5400000;98.8350000;12236
INDUSDX;D;20191009;000000;98.7800000;98.8650000;98.5950000;98.8400000;11006
INDUSDX;D;20191010;000000;98.7550000;98.7950000;98.3250000;98.4100000;17969
INDUSDX;D;20191011;000000;98.4000000;98.4500000;97.8900000;98.0300000;29020
INDUSDX;D;20191013;000000;98.0400000;98.1100000;98.0400000;98.1100000;316
INDUSDX;D;20191014;000000;98.1100000;98.2650000;98.0850000;98.1850000;10243
INDUSDX;D;20191015;000000;98.1900000;98.3750000;97.9150000;98.0050000;23705
INDUSDX;D;20191016;000000;98.0200000;98.1450000;97.6100000;97.7200000;29121
INDUSDX;D;20191017;000000;97.7400000;97.8450000;97.2200000;97.3400000;24559
INDUSDX;D;20191018;000000;97.3550000;97.3950000;96.9100000;96.9100000;18829
INDUSDX;D;20191020;000000;97.0600000;97.1300000;97.0450000;97.0650000;270
INDUSDX;D;20191021;000000;97.0600000;97.1200000;96.8850000;97.0400000;14111
INDUSDX;D;20191022;000000;97.0400000;97.3100000;96.9900000;97.2600000;13614
INDUSDX;D;20191023;000000;97.2300000;97.3900000;97.1500000;97.2400000;10259
INDUSDX;D;20191024;000000;97.2150000;97.5550000;97.0550000;97.4250000;17845
INDUSDX;D;20191025;000000;97.4450000;97.6800000;97.3400000;97.5850000;9757
INDUSDX;D;20191027;000000;97.6000000;97.6100000;97.5900000;97.5950000;166
INDUSDX;D;20191028;000000;97.6050000;97.6650000;97.4450000;97.5050000;7586
INDUSDX;D;20191029;000000;97.5250000;97.7000000;97.3900000;97.4500000;10185
INDUSDX;D;20191030;000000;97.4600000;97.8000000;97.2300000;97.2450000;15542
INDUSDX;D;20191031;000000;97.2550000;97.2550000;97.0150000;97.1000000;16977
INDUSDX;D;20191101;000000;97.1100000;97.2650000;96.9600000;97.0050000;14379
INDUSDX;D;20191103;000000;97.0300000;97.0350000;97.0150000;97.0150000;157
INDUSDX;D;20191104;000000;97.0150000;97.3800000;96.9750000;97.3350000;11379
INDUSDX;D;20191105;000000;97.3550000;97.8250000;97.2750000;97.7550000;19594
INDUSDX;D;20191106;000000;97.7600000;97.8050000;97.6000000;97.7900000;12755
INDUSDX;D;20191107;000000;97.7800000;98.0750000;97.6600000;97.9800000;15344
INDUSDX;D;20191108;000000;97.9950000;98.2450000;97.9450000;98.2350000;10204
INDUSDX;D;20191110;000000;98.2300000;98.2350000;98.2000000;98.2100000;67
INDUSDX;D;20191111;000000;98.2050000;98.2250000;97.9700000;98.0400000;8259
INDUSDX;D;20191112;000000;98.0750000;98.2700000;98.0550000;98.2100000;8387
INDUSDX;D;20191113;000000;98.1850000;98.3000000;98.1400000;98.2000000;9715
INDUSDX;D;20191114;000000;98.2100000;98.2900000;97.9700000;98.0350000;8922
INDUSDX;D;20191115;000000;98.0100000;98.1100000;97.8300000;97.8550000;7225
INDUSDX;D;20191117;000000;97.8700000;97.8700000;97.8200000;97.8200000;58
INDUSDX;D;20191118;000000;97.8300000;97.8400000;97.5500000;97.7000000;12679
INDUSDX;D;20191119;000000;97.7150000;97.7700000;97.6350000;97.7050000;6952
INDUSDX;D;20191120;000000;97.7300000;97.9300000;97.7300000;97.7900000;9531
INDUSDX;D;20191121;000000;97.7750000;97.9450000;97.6200000;97.9000000;15120
INDUSDX;D;20191122;000000;97.8600000;98.2150000;97.7000000;98.2000000;11130
INDUSDX;D;20191124;000000;98.1900000;98.1900000;98.1550000;98.1800000;91
INDUSDX;D;20191125;000000;98.1750000;98.2950000;98.0800000;98.2050000;7921
INDUSDX;D;20191126;000000;98.2500000;98.3100000;98.1450000;98.1700000;7642
INDUSDX;D;20191127;000000;98.2250000;98.3700000;98.2050000;98.3200000;10939
INDUSDX;D;20191128;000000;98.2650000;98.3400000;98.2000000;98.2880000;3664
INDUSDX;D;20191129;000000;98.2650000;98.4950000;98.1550000;98.2020000;10478
INDUSDX;D;20191201;000000;98.2100000;98.2500000;98.2050000;98.2400000;311
INDUSDX;D;20191202;000000;98.2400000;98.3200000;97.7500000;97.7900000;20778
INDUSDX;D;20191203;000000;97.8700000;97.8800000;97.5850000;97.6700000;12284
INDUSDX;D;20191204;000000;97.6700000;97.7400000;97.3600000;97.5800000;16893
INDUSDX;D;20191205;000000;97.5350000;97.5550000;97.3100000;97.3800000;9774
INDUSDX;D;20191206;000000;97.3800000;97.8150000;97.2000000;97.6650000;23674
INDUSDX;D;20191208;000000;97.6650000;97.6750000;97.6550000;97.6600000;110
INDUSDX;D;20191209;000000;97.6650000;97.7000000;97.5250000;97.6050000;14292
INDUSDX;D;20191210;000000;97.6200000;97.6300000;97.3700000;97.4600000;10717
INDUSDX;D;20191211;000000;97.4850000;97.5750000;97.0150000;97.1400000;18693
INDUSDX;D;20191212;000000;97.0700000;97.5200000;97.0300000;97.2400000;9178
INDUSDX;D;20191213;000000;96.8350000;97.2300000;96.7150000;97.2000000;3504
INDUSDX;D;20191215;000000;96.7150000;96.7300000;96.6800000;96.7250000;195
INDUSDX;D;20191216;000000;96.7250000;96.7250000;96.4950000;96.6000000;11963
INDUSDX;D;20191217;000000;96.7050000;96.8650000;96.5850000;96.7250000;13214
INDUSDX;D;20191218;000000;96.7900000;97.0450000;96.7800000;96.9750000;9860
INDUSDX;D;20191219;000000;96.9750000;97.0650000;96.8050000;96.9650000;10247
INDUSDX;D;20191220;000000;96.9950000;97.3500000;96.9750000;97.2850000;11715
INDUSDX;D;20191222;000000;97.2950000;97.3000000;97.2600000;97.2600000;61
INDUSDX;D;20191223;000000;97.2700000;97.4050000;97.1700000;97.2400000;6439
INDUSDX;D;20191224;000000;97.2600000;97.3900000;97.2000000;97.2650000;4040
INDUSDX;D;20191226;000000;97.2550000;97.2950000;97.0750000;97.1550000;4487
INDUSDX;D;20191227;000000;97.1450000;97.1600000;96.5350000;96.5550000;14084
INDUSDX;D;20191229;000000;96.5950000;96.6300000;96.5850000;96.6200000;106
INDUSDX;D;20191230;000000;96.6250000;96.6250000;96.2550000;96.4350000;11842
INDUSDX;D;20191231;000000;96.4150000;96.4150000;96.0200000;96.1550000;11468
INDUSDX;D;20200102;000000;96.1400000;96.5600000;96.1000000;96.4900000;17285
INDUSDX;D;20200103;000000;96.4400000;96.7950000;96.3950000;96.6150000;12192
INDUSDX;D;20200105;000000;96.5650000;96.5650000;96.4900000;96.5400000;316
INDUSDX;D;20200106;000000;96.5550000;96.5850000;96.2300000;96.3400000;10597
INDUSDX;D;20200107;000000;96.3700000;96.7950000;96.3100000;96.5950000;11385
INDUSDX;D;20200108;000000;96.5600000;97.0400000;96.5250000;97.0350000;13030
INDUSDX;D;20200109;000000;96.9850000;97.2750000;96.9550000;97.1600000;11251
INDUSDX;D;20200110;000000;97.1450000;97.3000000;97.0050000;97.0400000;10666
INDUSDX;D;20200112;000000;97.1000000;97.1500000;97.1000000;97.1300000;121
INDUSDX;D;20200113;000000;97.1350000;97.2450000;97.0200000;97.1100000;7977
INDUSDX;D;20200114;000000;97.0900000;97.3050000;97.0450000;97.1450000;8245
INDUSDX;D;20200115;000000;97.0950000;97.1800000;96.8850000;96.9400000;10593
INDUSDX;D;20200116;000000;96.9350000;97.1150000;96.8150000;97.0650000;11489
INDUSDX;D;20200117;000000;97.0700000;97.4100000;97.0100000;97.4000000;12304
INDUSDX;D;20200119;000000;97.4000000;97.4100000;97.3750000;97.3750000;144
INDUSDX;D;20200120;000000;97.3700000;97.4850000;97.3350000;97.3590000;4585
INDUSDX;D;20200121;000000;97.3850000;97.4200000;97.1500000;97.3700000;10929
INDUSDX;D;20200122;000000;97.3800000;97.4600000;97.1500000;97.3850000;12053
INDUSDX;D;20200123;000000;97.3050000;97.5900000;97.1850000;97.4950000;17399
INDUSDX;D;20200124;000000;97.4900000;97.7400000;97.4500000;97.6800000;16041
INDUSDX;D;20200126;000000;97.6400000;97.6500000;97.5900000;97.6500000;444
INDUSDX;D;20200127;000000;97.6600000;97.8000000;97.6100000;97.7650000;16740
INDUSDX;D;20200128;000000;97.7450000;97.9750000;97.7150000;97.7650000;9980
INDUSDX;D;20200129;000000;97.7800000;98.0050000;97.7600000;97.8900000;9797
INDUSDX;D;20200130;000000;97.8600000;97.9100000;97.6200000;97.6750000;14463
INDUSDX;D;20200131;000000;97.6850000;97.7900000;97.1650000;97.1950000;17130
INDUSDX;D;20200202;000000;97.2450000;97.2500000;97.2300000;97.2400000;174
INDUSDX;D;20200203;000000;97.2500000;97.7550000;97.2500000;97.6950000;17122
INDUSDX;D;20200204;000000;97.6450000;97.8550000;97.6350000;97.8200000;11398
INDUSDX;D;20200205;000000;97.8000000;98.1800000;97.7600000;98.1350000;17075
INDUSDX;D;20200206;000000;98.1800000;98.4450000;98.0750000;98.3550000;13480
INDUSDX;D;20200207;000000;98.3350000;98.6000000;98.3000000;98.6000000;12517
INDUSDX;D;20200209;000000;98.5700000;98.6100000;98.5300000;98.5450000;377
INDUSDX;D;20200210;000000;98.5500000;98.7700000;98.4900000;98.6900000;10674
INDUSDX;D;20200211;000000;98.7500000;98.8550000;98.5850000;98.6100000;14157
INDUSDX;D;20200212;000000;98.6650000;98.9250000;98.5800000;98.8950000;14782
INDUSDX;D;20200213;000000;98.8950000;99.0100000;98.7450000;98.9950000;12563
INDUSDX;D;20200214;000000;98.9950000;99.0450000;98.8750000;99.0200000;16161
